commitHash;abbreviatedCommitHash;authorName;authorEmail;authorDate;authorDateUnixTimestamp;committerName;committerEmail;committerDate;committerDateUnixTimestamp
40c6d302321db0784619297ddb41a48a119ba899;40c6d3023;-;-;Mon Sep 30 15:38:44 2013 +0200;1380548324;-;-;Sun Oct 20 09:57:39 2013 -0700;1382288259
6b6b71fd95a934d44be3cb72ac393011c399bcab;6b6b71fd9;-;-;Mon Sep 30 15:47:27 2013 +0200;1380548847;-;-;Sun Oct 20 09:56:55 2013 -0700;1382288215
239979db20a8f6ef11ab36f16ce72afb79e89bed;239979db2;-;-;Fri Sep 13 09:40:21 2013 -0700;1379090421;-;-;Fri Sep 13 09:40:21 2013 -0700;1379090421
075c41cba8b0ec93fb25983f71de6d303eb8a33d;075c41cba;-;-;Thu Sep 12 18:43:35 2013 -0700;1379036615;-;-;Thu Sep 12 18:43:35 2013 -0700;1379036615
8d80e85248ebb55fc2f8935022d30f496c4460f9;8d80e8524;-;-;Thu Sep 12 18:22:26 2013 -0700;1379035346;-;-;Thu Sep 12 18:22:26 2013 -0700;1379035346
da9073795a5ca847f17d39cda1d964cfc1fa25dc;da9073795;-;-;Thu Sep 12 11:33:59 2013 -0700;1379010839;-;-;Thu Sep 12 11:33:59 2013 -0700;1379010839
1e2e51205f2e00f385f74fd03357ede44cef4223;1e2e51205;-;-;Thu Sep 12 11:03:23 2013 -0700;1379009003;-;-;Thu Sep 12 11:03:23 2013 -0700;1379009003
4f17114479ccb5e3ef5941e22f0953a77ddbe2b3;4f1711447;-;-;Fri Sep 6 18:30:52 2013 -0700;1378517452;-;-;Tue Sep 10 13:25:51 2013 -0700;1378844751
f243e2db2fc16ab84ec68995520544f6a469b90d;f243e2db2;-;-;Fri Sep 6 17:24:16 2013 -0700;1378513456;-;-;Tue Sep 10 13:25:51 2013 -0700;1378844751
525d50359e27ca73eeeba96a994155c684d05292;525d50359;-;-;Thu Sep 5 18:05:58 2013 -0700;1378429558;-;-;Tue Sep 10 13:24:41 2013 -0700;1378844681
9deda93272c193229a6d26850ad9db1e2cd0e1d7;9deda9327;-;-;Thu Sep 5 12:31:04 2013 -0700;1378409464;-;-;Thu Sep 5 12:31:04 2013 -0700;1378409464
ba5282d0a246a9529d615ca35521a71a98009f5e;ba5282d0a;-;-;Thu Sep 5 11:14:36 2013 -0700;1378404876;-;-;Thu Sep 5 11:14:36 2013 -0700;1378404876
c256841eed6d0b437e146f35ad334a98d8c51da7;c256841ee;-;-;Thu Sep 5 10:33:49 2013 -0700;1378402429;-;-;Thu Sep 5 10:33:49 2013 -0700;1378402429
77e561347a5659849239145ddc6b74749579a6e0;77e561347;-;-;Wed Sep 4 07:17:04 2013 -0700;1378304224;-;-;Wed Sep 4 07:17:04 2013 -0700;1378304224
e6f1e3dee1903318ae45fcb1649a5bb7cc2f2d93;e6f1e3dee;-;-;Tue Sep 3 12:05:21 2013 -0700;1378235121;-;-;Tue Sep 3 12:05:21 2013 -0700;1378235121
0815f830ea434137ccc89e35dbee02c4d598c090;0815f830e;-;-;Tue Sep 3 12:04:56 2013 -0700;1378235096;-;-;Tue Sep 3 12:04:56 2013 -0700;1378235096
